AppID,Name,Release date,Estimated owners,Price,Supported languages,Metacritic score,User score,Positive,Negative,Recommendations,Average playtime forever,Median playtime forever,Developers,Publishers,Categories,Genres,Steam score,Lower,Upper,Earnings Range
480430,Hide and Shriek,"Oct 19, 2017",500000 - 1000000,0.0,"['English', 'French', 'German', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Spain']",68,0,3609,731,625,75,42,Funcom,Funcom,"Multi-player,PvP,Online PvP,Steam Achievements,Steam Trading Cards,Stats","Action,Free to Play",83,500000,1000000,"(0.0, 0.0)"
914010,Train Station Renovation,"Oct 1, 2020",100000 - 200000,18.99,"['English', 'Italian', 'Spanish - Spain', 'Arabic']",68,0,1860,390,1661,96,131,Live Motion Games,"Live Motion Games,PlayWay S.A.","Single-player,Steam Achievements,Steam Cloud","Casual,Indie,Simulation",83,100000,200000,"(1898999.9999999998, 3797999.9999999995)"
249870,Scribblenauts Unmasked: A DC Comics Adventure,"Sep 24, 2013",200000 - 500000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Portuguese - Brazil']",68,0,1689,340,1671,439,549,5th Cell Media,Warner Bros. Interactive Entertainment,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud","Action,Adventure,Casual,Strategy",83,200000,500000,"(3997999.9999999995, 9995000.0)"
228300,Remember Me,"Jun 3, 2013",500000 - 1000000,29.99,"['English', 'German', 'French', 'Italian', 'Russian', 'Polish', 'Portuguese - Brazil', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese']",65,0,11697,2365,8973,352,208,DONTNOD Entertainment,Capcom,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure",83,500000,1000000,"(14995000.0, 29990000.0)"
262690,Little Racers STREET,"Feb 6, 2014",100000 - 200000,5.99,"['English', 'Spanish - Spain']",62,0,851,178,468,365,285,Milkstone Studios,Milkstone Studios,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Casual,Indie,Racing",83,100000,200000,"(599000.0, 1198000.0)"
233470,Evoland,"Apr 4, 2013",200000 - 500000,9.99,"['English', 'German', 'French']",61,0,4726,978,4346,225,214,Shiro Games,Shiro Unlimited,"Single-player,Steam Achievements,Full controller support","Adventure,Indie,RPG",83,200000,500000,"(1998000.0, 4995000.0)"
250400,How to Survive,"Aug 29, 2014",1000000 - 2000000,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian']",60,0,13796,2911,13620,332,195,Eko Software,505 Games,"Single-player,Multi-player,Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together","Action,Adventure,RPG",83,1000000,2000000,"(14990000.0, 29980000.0)"
292930,Black Mirror I,"Jun 17, 2014",200000 - 500000,9.99,"['English', 'German', 'Russian', 'French', 'Italian', 'Spanish - Spain', 'Czech', 'Polish']",60,0,849,177,809,1048,1048,"Future Games,Unknown Identity",THQ Nordic,"Single-player,Steam Cloud",Adventure,83,200000,500000,"(1998000.0, 4995000.0)"
298520,Orbital Gear,"Aug 7, 2014",200000 - 500000,9.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese', 'Portuguese - Brazil', 'Russian']",59,0,1476,301,1207,188,170,Night Node,Night Node,"Single-player,Multi-player,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Stats,Steam Leaderboards,Remote Play Together","Action,Indie,Simulation",83,200000,500000,"(1998000.0, 4995000.0)"
39680,The Guild II Renaissance,"Jul 28, 2010",200000 - 500000,9.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain']",56,0,2929,609,2975,823,559,Rune Forge,THQ Nordic,"Single-player,Steam Cloud","Simulation,Strategy",83,200000,500000,"(1998000.0, 4995000.0)"
9940,Blade Kitten,"May 22, 2014",100000 - 200000,2.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",52,0,830,176,842,166,195,Krome Studios,Krome Studios,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Adventure",83,100000,200000,"(299000.0, 598000.0)"
13520,Far Cry®,"Apr 1, 2008",1000000 - 2000000,9.99,"['English', 'French']",89,0,5672,1217,6339,189,73,Crytek Studios,Ubisoft,Single-player,Action,82,1000000,2000000,"(9990000.0, 19980000.0)"
809230,Unity of Command II,"Nov 12, 2019",20000 - 50000,29.99,"['English', 'German', 'Russian', 'Simplified Chinese']",88,0,1097,239,1254,207,307,"2x2 Games,Croteam",2x2 Games,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Remote Play Together","Indie,Simulation,Strategy",82,20000,50000,"(599800.0, 1499500.0)"
240760,Wasteland 2: Director's Cut,"Sep 18, 2014",500000 - 1000000,29.99,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Italian', 'Turkish']",87,0,6559,1404,4554,1419,668,inXile Entertainment,inXile Entertainment,"Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud","Adventure,Indie,RPG,Strategy",82,500000,1000000,"(14995000.0, 29990000.0)"
47870,Need For Speed: Hot Pursuit,"Dec 14, 2010",2000000 - 5000000,0.0,"['Czech', 'English', 'French', 'German', 'Hungarian', 'Italian', 'Japanese', 'Polish', 'Russian', 'Spanish - Spain', 'Traditional Chinese']",86,0,16047,3455,17081,534,240,Criterion Games,Electronic Arts,"Single-player,Multi-player,PvP,Online PvP,Steam Trading Cards,Partial Controller Support",Racing,82,2000000,5000000,"(0.0, 0.0)"
1072040,Panzer Corps 2,"Mar 19, 2020",50000 - 100000,23.99,"['English', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'French', 'Polish', 'Portuguese - Brazil']",86,0,2195,476,2298,77,77,Flashback Games,Slitherine Ltd.,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Workshop,Steam Cloud",Strategy,82,50000,100000,"(1199500.0, 2399000.0)"
6980,Thief: Deadly Shadows,"Mar 29, 2007",500000 - 1000000,8.99,['English'],85,0,1692,371,1851,797,58,Ion Storm,Square Enix,Single-player,Action,82,500000,1000000,"(4495000.0, 8990000.0)"
98200,Frozen Synapse,"May 26, 2011",500000 - 1000000,24.99,['English'],85,0,2094,447,1050,188,91,Mode 7,Mode 7,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Turn Notifications","Indie,Strategy",82,500000,1000000,"(12495000.0, 24990000.0)"
218230,PlanetSide 2,"Nov 20, 2012",5000000 - 10000000,0.0,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Simplified Chinese']",84,0,54848,12144,606,1706,161,Rogue Planet Games,Daybreak Game Company,"Multi-player,MMO,PvP,Online PvP,Steam Trading Cards,Steam Cloud","Action,Free to Play,Massively Multiplayer",82,5000000,10000000,"(0.0, 0.0)"
8000,Tomb Raider: Anniversary,"Jun 5, 2007",500000 - 1000000,8.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",83,0,4173,908,4542,360,264,Crystal Dynamics,Square Enix,"Single-player,Partial Controller Support","Action,Adventure",82,500000,1000000,"(4495000.0, 8990000.0)"
1277400,Monster Hunter Stories 2: Wings of Ruin,"Jul 8, 2021",1000000 - 2000000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",82,0,10685,2387,8920,4510,4860,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,RPG",82,1000000,2000000,"(59990000.0, 119980000.0)"
1824220,Chivalry 2,"Jun 12, 2022",1000000 - 2000000,39.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",82,0,9944,2192,11064,1086,978,Torn Banner Studios,Tripwire Presents,"Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,In-App Purchases,Partial Controller Support",Action,82,1000000,2000000,"(39990000.0, 79980000.0)"
389730,TEKKEN 7,"Jun 1, 2017",2000000 - 5000000,39.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese']",82,0,56628,12268,48422,2754,577,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together","Action,Sports",82,2000000,5000000,"(79980000.0, 199950000.0)"
485460,The Banner Saga 3,"Jul 26, 2018",100000 - 200000,24.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",82,0,1875,409,1918,277,355,Stoic,Stoic Studio,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud,Stats,Steam Leaderboards,Remote Play on Tablet,Remote Play on TV","Indie,RPG,Strategy",82,100000,200000,"(2499000.0, 4998000.0)"
291410,Duelyst,"Aug 23, 2016",500000 - 1000000,0.0,['English'],82,0,3945,838,159,655,157,Counterplay Games Inc.,BANDAI NAMCO Entertainment America,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,In-App Purchases,Remote Play on Phone,Remote Play on Tablet","Free to Play,Indie,Strategy",82,500000,1000000,"(0.0, 0.0)"
230070,The Age of Decadence,"Oct 14, 2015",200000 - 500000,12.99,"['English', 'Russian', 'Spanish - Spain', 'French']",81,0,2565,576,2776,257,284,Iron Tower Studio,Iron Tower Studio,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Indie,RPG",82,200000,500000,"(2598000.0, 6495000.0)"
544750,SOULCALIBUR VI,"Oct 18, 2018",500000 - 1000000,13.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Spanish - Latin America']",80,0,8625,1918,6844,849,374,"BANDAI NAMCO Studios Inc.,Dimps Corporation",BANDAI NAMCO Entertainment,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play Together",Action,82,500000,1000000,"(6745000.0, 13490000.0)"
544810,KARDS - The WWII Card Game,"Apr 15, 2020",1000000 - 2000000,0.0,"['English', 'French', 'German', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Italian', 'Spanish - Spain', 'Portuguese', 'Spanish - Latin America', 'Traditional Chinese', 'Korean']",80,0,19408,4169,0,370,68,1939 Games,1939 Games,"Single-player,Multi-player,PvP,Online PvP,In-App Purchases,Remote Play on Tablet","Casual,Free to Play,Indie,Strategy",82,1000000,2000000,"(0.0, 0.0)"
1284410,GWENT: The Witcher Card Game,"May 19, 2020",1000000 - 2000000,0.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Spanish - Latin America']",80,0,20082,4557,0,907,165,CD PROJEKT RED,CD PROJEKT RED,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Steam Trading Cards,In-App Purchases,Partial Controller Support,Remote Play on Tablet","Free to Play,RPG,Strategy",82,1000000,2000000,"(0.0, 0.0)"
306130,The Elder Scrolls® Online,"May 22, 2017",5000000 - 10000000,19.99,"['English', 'French', 'German', 'Russian', 'Spanish - Spain']",80,0,100300,21936,100639,6568,1449,ZeniMax Online Studios,Bethesda Softworks,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Steam Trading Cards,Captions available,In-App Purchases,Partial Controller Support","Action,Adventure,Massively Multiplayer,RPG",82,5000000,10000000,"(99949999.99999999, 199899999.99999997)"
219640,Chivalry: Medieval Warfare,"Oct 16, 2012",5000000 - 10000000,24.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Polish', 'Simplified Chinese', 'Traditional Chinese']",79,0,54712,11675,45478,743,229,Torn Banner Studios,Torn Banner Studios,"Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Valve Anti-Cheat enabled,Includes level editor,Remote Play on TV","Action,Indie",82,5000000,10000000,"(124949999.99999999, 249899999.99999997)"
380150,STASIS,"Aug 31, 2015",200000 - 500000,4.99,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Italian', 'Turkish']",79,0,1336,303,1135,214,245,THE BROTHERHOOD,THE BROTHERHOOD,"Single-player,Steam Achievements,Steam Trading Cards,Captions available","Adventure,Indie",82,200000,500000,"(998000.0, 2495000.0)"
940680,The Textorcist: The Story of Ray Bibbia,"Feb 14, 2019",100000 - 200000,14.99,['English'],78,0,827,177,715,80,88,MorbidWare,Headup,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Action,Indie",82,100000,200000,"(1499000.0, 2998000.0)"
351970,Tales of Zestiria,"Oct 19, 2015",500000 - 1000000,7.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese']",77,0,6643,1459,6279,1968,1959,BANDAI NAMCO Studio Inc.,BANDAI NAMCO Entertainment,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together",RPG,82,500000,1000000,"(3745000.0, 7490000.0)"
379430,Kingdom Come: Deliverance,"Feb 13, 2018",2000000 - 5000000,29.99,"['English', 'French', 'German', 'Spanish - Spain', 'Czech', 'Polish', 'Russian', 'Italian', 'Simplified Chinese', 'Turkish', 'Korean', 'Ukrainian']",76,0,80381,17141,71269,2822,1405,Warhorse Studios,"Warhorse Studios,Prime Matter","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure,RPG",82,2000000,5000000,"(59980000.0, 149950000.0)"
235800,Audiosurf 2,"May 26, 2015",200000 - 500000,14.99,['English'],76,0,4667,1018,5024,535,264,Dylan Fitterer,Dylan Fitterer,"Single-player,Multi-player,Shared/Split Screen,Full controller support,Steam Workshop,Remote Play Together",Indie,82,200000,500000,"(2998000.0, 7495000.0)"
960910,Heavy Rain,"Jun 18, 2020",500000 - 1000000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Finnish', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese']",75,0,5865,1253,6082,523,519,Quantic Dream,Quantic Dream,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure",82,500000,1000000,"(9995000.0, 19990000.0)"
290340,Armello,"Sep 1, 2015",1000000 - 2000000,19.99,"['English', 'Italian', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'French', 'German', 'Simplified Chinese', 'Traditional Chinese']",75,0,11820,2597,9993,735,342,League of Geeks,League of Geeks,"Single-player,Multi-player,PvP,Online PvP,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud,Valve Anti-Cheat enabled,Remote Play on TV","Adventure,Indie,RPG,Strategy",82,1000000,2000000,"(19990000.0, 39980000.0)"
203350,King's Bounty: Warriors of the North,"Oct 25, 2012",200000 - 500000,2.49,"['English', 'Russian', 'German', 'Polish']",74,0,1206,256,859,648,761,Fulqrum Publishing,Fulqrum Publishing,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Steam Leaderboards","RPG,Strategy",82,200000,500000,"(498000.00000000006, 1245000.0)"
225540,Just Cause™ 3,"Nov 30, 2015",2000000 - 5000000,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Polish', 'Portuguese - Brazil', 'Russian', 'Japanese']",74,0,84686,18296,82827,1104,343,Avalanche Studios,Square Enix,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure",82,2000000,5000000,"(39980000.0, 99949999.99999999)"
1148650,The Legend of Bum-Bo,"Nov 12, 2019",200000 - 500000,14.99,['English'],73,0,4396,993,5135,1185,597,"Edmund McMillen,James Interactive,Ridiculon",Edmund McMillen,"Single-player,Steam Achievements","Adventure,Indie,Strategy",82,200000,500000,"(2998000.0, 7495000.0)"
940910,Minoria,"Aug 27, 2019",50000 - 100000,19.99,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Russian', 'Spanish - Latin America']",73,0,1501,320,1253,711,711,Bombservice,DANGEN Entertainment,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support","Action,Adventure,Indie,RPG",82,50000,100000,"(999499.9999999999, 1998999.9999999998)"
98400,Hard Reset Extended Edition,"Jul 12, 2012",500000 - 1000000,14.99,"['English', 'German', 'Russian', 'Czech', 'Japanese', 'Polish']",73,0,3685,795,3377,202,107,Flying Wild Hog,Good Shepherd Entertainment,"Single-player,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards","Action,Indie",82,500000,1000000,"(7495000.0, 14990000.0)"
297120,Heavy Bullets,"Sep 18, 2014",100000 - 200000,9.99,"['English', 'Portuguese - Brazil']",72,0,1166,254,1129,384,364,"Terri Vellmann,Doseone",Devolver Digital,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Leaderboards","Action,Indie",82,100000,200000,"(999000.0, 1998000.0)"
102840,Shank 2,"Feb 7, 2012",200000 - 500000,9.99,['English'],72,0,2415,537,1982,160,134,Klei Entertainment,Klei Entertainment,"Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV","Action,Adventure,Indie",82,200000,500000,"(1998000.0, 4995000.0)"
233720,Surgeon Simulator,"Apr 19, 2013",1000000 - 2000000,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Finnish', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Swedish']",71,0,12849,2749,12631,226,155,Bossa Studios,Bossa Studios,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Action,Indie,Simulation",82,1000000,2000000,"(9990000.0, 19980000.0)"
346110,ARK: Survival Evolved,"Aug 27, 2017",10000000 - 20000000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Czech', 'Danish', 'Dutch', 'Hungarian', 'Polish', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Finnish', 'Japanese', 'Korean']",70,0,461567,98701,435328,10660,1062,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",Studio Wildcard,"Single-player,Multi-player,MMO,Co-op,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Includes level editor,Remote Play on Tablet","Action,Adventure,Indie,Massively Multiplayer,RPG",82,10000000,20000000,"(299900000.0, 599800000.0)"
